id,price
0,9.596931052856478
1,7.4707026692261485
2,8.472579048108145
3,8.269731732887049
4,7.290866129787057
5,6.3781751721144895
6,8.97399428625398
7,7.814165858512661
8,8.472421459989894
9,7.4707026692261485
10,8.257083812327524
11,6.229348450664324
12,7.77216676902455
13,8.677026286785214
14,8.561413522323676
15,7.872155350734251
16,9.065703383333242
17,8.393417620699323
18,7.774131184267796
19,6.3781751721144895
20,6.653813923432976
21,9.596931052856478
22,6.377659597431397
23,8.472421459989894
24,6.749159421367716
25,8.97399428625398
26,8.472579048108145
27,6.752582552839679
28,8.478182758553327
29,8.472579048108145
30,7.050340430030832
31,7.167326445302815
32,7.4717626457840645
33,8.054238462411254
34,6.752582552839679
35,7.4717626457840645
36,6.674148985550373
37,6.617344962212088
38,7.06480713116657
39,7.824268512780128
40,7.757379529415275
41,6.617454616642735
42,6.617344962212088
43,7.471498886593157
44,6.617344962212088
45,7.502324964041127
46,9.361881878449749
47,8.269731732887049
48,7.772886756682826
49,8.364320860941568
50,7.721066323444856
51,7.4707026692261485
52,8.472579048108145
53,7.824268512780128
54,8.740775307433221
55,7.062903970381201
56,9.008758127116664
57,9.381534489938103
58,9.515189142897318
59,8.97399428625398
60,6.617344962212088
61,8.054594820411667
62,6.285588215028572
63,6.232364697679829
64,6.617344962212088
65,6.516563960844088
66,8.654184895336066
67,6.529556531950671
68,8.055413322454417
69,6.741508504696808
70,6.617344962212088
71,6.749159421367716
72,7.5030355859003395
73,6.617344962212088
74,7.4707026692261485
75,6.357412678915828
76,8.054238462411254
77,7.576591912360128
78,6.752582552839679
79,6.759611855547464
80,8.473956595943813
81,7.043183663390985
82,6.617344962212088
83,8.839779649269731
84,6.617344962212088
85,6.752582552839679
86,6.825565166500286
87,8.491745728797998
88,8.43940639587114
89,9.131345770092512
90,8.64449166797831
91,6.617344962212088
92,8.978369276073103
93,8.269731732887049
94,9.596931052856478
95,8.472421459989894
96,6.749159421367716
97,6.617454616642735
98,6.741943812299044
99,7.8196130835045
100,9.131345770092512
101,6.752582552839679
102,6.617344962212088
103,7.812478907388315
104,7.812478907388315
105,9.361881878449749
106,6.330856444848802
107,8.472579048108145
108,8.364320860941568
109,6.3781751721144895
110,9.381534489938103
111,8.680843848412907
112,7.471498886593157
113,8.472421459989894
114,8.654184895336066
115,7.1192023564079125
116,9.596931052856478
117,8.269731732887049
118,8.49847490222469
119,7.838000791995975
120,8.059998944985958
121,6.752582552839679
122,6.617344962212088
123,7.812478907388315
124,8.384867466685018
125,8.63854572862875
126,7.1843321332841725
127,7.757769182552021
128,9.36245327730824
129,6.356851852863427
130,8.472421459989894
131,6.617344962212088
132,6.829025524391387
133,6.752582552839679
134,6.232696837404768
135,6.3781751721144895
136,8.469770080836252
137,6.674148985550373
138,8.97399428625398
139,8.966565192947188
140,8.054238462411254
141,8.30001989148197
142,6.378360764439692
143,9.008419518936
144,9.112264557462648
145,6.617344962212088
146,9.112264557462648
147,9.381534489938103
148,9.596931052856478
149,7.824035457070764
150,7.228605294750527
151,6.617344962212088
152,9.36245327730824
153,6.752582552839679
154,9.596931052856478
155,7.06480713116657
156,6.378876339122784
157,6.342985678208499
158,6.617088861077573
159,8.472421459989894
160,6.3781751721144895
161,7.812478907388315
162,8.473956595943813
163,8.054238462411254
164,7.576417305844289
165,6.2314460412701305
166,8.654184895336066
167,7.043183663390985
168,6.617344962212088
169,6.617344962212088
170,9.596931052856478
171,8.654184895336066
172,6.216110778054436
173,8.654184895336066
174,7.154902153497071
175,6.752582552839679
176,8.054238462411254
177,7.810481507163957
178,6.3781751721144895
179,8.536454814292695
180,7.4707026692261485
181,7.471498886593157
182,7.4707026692261485
183,6.752582552839679
184,8.469612492718001
185,8.235049040661663
186,6.617344962212088
187,8.302498475732706
188,9.596931052856478
189,7.4707026692261485
190,6.617344962212088
191,7.06480713116657
192,9.596931052856478
193,9.131345770092512
194,8.225514418604897
195,6.617344962212088
196,6.617344962212088
197,8.054238462411254
198,9.366600247343467
199,7.826969757828916
200,7.290255254720501
201,6.617344962212088
202,9.596931052856478
203,8.472421459989894
204,6.285588215028572
205,6.617344962212088
206,6.617344962212088
207,7.577240818713481
208,8.64540597851218
209,7.577240818713481
210,6.752582552839679
211,7.06480713116657
212,7.812478907388315
213,8.64540597851218
214,7.838000791995975
215,8.472421459989894
216,7.759513105199232
217,8.054238462411254
218,6.377659597431397
219,8.054238462411254
220,6.617344962212088
221,6.377659597431397
222,6.174151800726119
223,8.97399428625398
224,6.757080631164352
225,8.64540597851218
226,6.172278670696487
227,8.472421459989894
228,8.054238462411254
229,7.39876420219421
230,8.472579048108145
231,8.64618965692723
232,6.617344962212088
233,6.752582552839679
234,7.807906924926655
235,9.111693158604158
236,7.7581285670937525
237,8.269928837965198
238,7.174824705525384
239,6.752582552839679
240,6.749159421367716
241,6.752582552839679
242,7.486200266062185
243,9.509045024682253
244,7.4707026692261485
245,9.352541861133222
246,7.819172125581472
247,7.70197629283426
248,6.752582552839679
249,7.06480713116657
250,6.2900068510671225
251,8.97399428625398
252,7.773227817852529
253,6.617344962212088
254,8.472579048108145
255,6.752582552839679
256,7.812478907388315
257,8.472579048108145
258,9.596931052856478
259,9.112264557462648
260,6.617686438714331
261,6.617344962212088
262,8.472579048108145
263,9.596931052856478
264,8.994999433894098
265,8.99463439095543
266,7.502324964041127
267,9.552244184771732
268,6.807169107187402
269,7.263188602296204
270,8.97399428625398
271,6.829025524391387
272,7.058596946706579
273,6.626065255548651
274,6.752582552839679
275,8.43940639587114
276,7.702182309299081
277,7.807478523893343
278,9.36245327730824
279,8.654527565974824
280,7.812478907388315
281,8.054238462411254
282,8.472421459989894
283,6.70109392052714
284,6.617344962212088
285,8.97399428625398
286,9.380865517167381
287,7.4717626457840645
288,9.361881878449749
289,7.1843321332841725
290,7.824543520702832
291,7.812478907388315
292,8.47261374422031
293,6.617344962212088
294,8.677961021358124
295,8.269731732887049
296,7.812478907388315
297,6.617344962212088
298,7.4707026692261485
299,6.752582552839679
300,6.236736126375853
301,8.97399428625398
302,7.06480713116657
303,8.348104040904191
304,8.654184895336066
305,8.054238462411254
306,6.617344962212088
307,9.131345770092512
308,7.812037949465288
309,8.677026286785214
310,7.820609398235214
311,8.269731732887049
312,8.654527565974824
313,6.617344962212088
314,6.752582552839679
315,7.4707026692261485
316,9.596931052856478
317,7.714320557368524
318,7.818611998010856
319,9.116939566490819
320,6.617088861077573
321,7.138471420929148
322,7.06480713116657
323,9.008758127116664
324,8.97399428625398
325,6.617344962212088
326,8.472421459989894
327,9.008415456477906
328,6.617454616642735
329,8.629178662723897
330,8.054238462411254
331,7.99076341472685
332,8.472579048108145
333,7.82564715743817
334,8.654184895336066
335,9.36245327730824
336,8.534085194055574
337,8.472421459989894
338,8.974336956892737
339,8.67856391728456
340,9.361881878449749
341,6.752582552839679
342,8.472579048108145
343,6.617344962212088
344,6.617088861077573
345,8.97399428625398
346,8.472579048108145
347,8.973398813272766
348,7.812478907388315
349,8.269731732887049
350,7.4707026692261485
351,9.596931052856478
352,6.752582552839679
353,7.183721258217616
354,8.472421459989894
355,9.36245327730824
356,6.752582552839679
357,8.654205708678681
358,8.43655891647157
359,8.677207175046362
360,6.617344962212088
361,7.471498886593157
362,9.354989803919766
363,9.112264557462648
364,8.054238462411254
365,7.4707026692261485
366,9.361881878449749
367,7.1838108044275275
368,6.285588215028572
369,7.758777473447104
370,6.617344962212088
371,8.465200428836287
372,6.344755585602214
373,6.617344962212088
374,8.43940639587114
375,7.717909366203726
376,7.154902153497071
377,9.131345770092512
378,6.617686438714331
379,6.617344962212088
380,7.1202956798641335
381,8.651796801788315
382,7.359031459173141
383,8.97399428625398
384,7.872511708734663
385,6.516130758220068
386,8.536454814292695
387,7.812478907388315
388,6.516563960844088
389,8.269731732887049
390,9.361881878449749
391,8.054238462411254
392,8.677207175046362
393,8.258035087150061
394,7.299309125135979
395,6.617454616642735
396,9.131345770092512
397,8.97399428625398
398,7.4707026692261485
399,7.280113379734997
400,9.112264557462648
401,6.752582552839679
402,8.97399428625398
403,8.43940639587114
404,6.617454616642735
405,6.516130758220068
406,6.617344962212088
407,8.628444754738538
408,6.617344962212088
409,7.819172125581472
410,7.06480713116657
411,6.617344962212088
412,6.617344962212088
413,8.269928837965198
414,6.752582552839679
415,6.617344962212088
416,8.620565236704858
417,6.617344962212088
418,7.812478907388315
419,8.394697015698025
420,7.4707026692261485
421,6.617344962212088
422,7.872155350734251
423,6.617344962212088
424,6.617344962212088
425,6.617344962212088
426,8.974336956892737
427,9.36245327730824
428,9.381534489938103
429,6.39360490797956
430,8.97399428625398
431,6.70109392052714
432,8.054238462411254
433,6.172644444178461
434,8.54432269133157
435,6.617344962212088
436,8.054238462411254
437,8.472421459989894
438,6.617344962212088
439,8.97399428625398
440,7.8339123378208795
441,6.752582552839679
442,6.617344962212088
443,7.812478907388315
444,6.617344962212088
445,8.905715818390062
446,6.829025524391387
447,6.752582552839679
448,7.471498886593157
449,9.366430646015237
450,9.596931052856478
451,8.654184895336066
452,6.752582552839679
453,6.752582552839679
454,8.54432269133157
455,8.654184895336066
456,6.285588215028572
457,7.813142179943796
458,8.472421459989894
459,9.596931052856478
460,6.617344962212088
461,6.741508504696808
462,8.870648313295595
463,6.617344962212088
464,8.999713074610522
465,8.645094435734428
466,7.826309683725314
467,6.617344962212088
468,6.617344962212088
469,7.276715142168208
470,7.812478907388315
471,7.17387449406269
472,8.472579048108145
473,6.684538382216366
474,7.824268512780128
475,6.752582552839679
476,8.668545803972481
477,6.752582552839679
478,7.773386867043304
479,7.812478907388315
480,6.377659597431397
481,7.807478523893343
482,7.757192034617528
483,6.5699973094991035
484,7.812478907388315
485,6.516563960844088
486,8.97399428625398
487,8.36840885362233
488,7.832209475173883
489,8.258035087150061
490,7.577240818713481
491,6.3781751721144895
492,9.31740482374285
493,6.3781751721144895
494,8.999916833623413
495,8.061179543829445
496,8.233518192199508
497,8.080936624609887
498,8.43940639587114
499,9.361881878449749
500,6.617344962212088
501,8.410788399361303
502,6.379441087306578
503,8.269731732887049
504,6.741508504696808
505,8.056226784380092
506,6.829025524391387
507,7.471498886593157
508,8.472579048108145
509,6.752582552839679
510,6.752582552839679
511,7.4707026692261485
512,8.364320860941568
513,7.032109615248114
514,8.365700785995163
515,9.559664436937725
516,6.3781751721144895
517,7.4707026692261485
518,8.645094435734428
519,6.285588215028572
520,7.276715142168208
521,6.342985678208499
522,9.361881878449749
523,8.472421459989894
524,6.741508504696808
525,6.617686438714331
526,6.617344962212088
527,8.472579048108145
528,8.00248908862592
529,8.97399428625398
530,6.752582552839679
531,8.379352005204826
532,7.576417305844289
533,8.67754984568512
534,7.826969757828916
535,7.812478907388315
536,8.989192351672362
537,6.617344962212088
538,6.752582552839679
539,8.054238462411254
540,7.471498886593157
541,7.4707026692261485
542,9.008419518936
543,7.812478907388315
544,7.168471698462691
545,7.039760531919024
546,8.65430374155117
547,6.752582552839679
548,8.654184895336066
549,7.810481507163957
550,6.617344962212088
551,6.752582552839679
552,9.354989803919766
553,8.97399428625398
554,9.00703404056439
555,7.826969757828916
556,8.470266192289335
557,6.617344962212088
558,7.06480713116657
559,6.5710567226336964
560,8.97399428625398
561,7.2501796930998355
562,6.617344962212088
563,8.653928893808438
564,8.054238462411254
565,6.752582552839679
566,7.183721258217616
567,8.054238462411254
568,7.759259524827984
569,6.617344962212088
570,8.472579048108145
571,6.752582552839679
572,6.617344962212088
573,8.269731732887049
574,7.832245213448212
575,9.36245327730824
576,7.4717626457840645
577,7.872155350734251
578,7.4707026692261485
579,8.472421459989894
580,6.377659597431397
581,6.285588215028572
582,7.298698250069423
583,6.7523056257590985
584,6.232855699309515
585,6.250135513733722
586,6.617344962212088
587,9.596931052856478
588,6.377659597431397
589,7.576417305844289
590,6.379242031333172
591,6.825565166500286
592,6.455306096785504
593,7.576417305844289
594,8.054238462411254
595,6.617344962212088
596,8.97399428625398
597,7.276715142168208
598,6.617344962212088
599,8.65430374155117
600,7.40495076204945
601,6.719201791867705
602,6.617344962212088
603,9.402368297694112
604,8.061179543829445
605,6.617344962212088
606,8.472421459989894
607,6.617344962212088
608,6.61863412474395
609,7.29240040894588
610,6.829025524391387
611,7.4717626457840645
612,7.812037949465288
613,6.729202568709869
614,6.617344962212088
615,8.299862303363719
616,6.617344962212088
617,8.365700785995163
618,6.380313521278993
619,6.617344962212088
620,6.617344962212088
621,8.97399428625398
622,9.596931052856478
623,7.039760531919024
624,7.4707026692261485
625,6.617344962212088
626,6.377659597431397
627,9.008415456477906
628,7.1843321332841725
629,9.346314268704335
630,7.1378848008689655
631,7.757192034617528
632,8.268951838257692
633,8.587393546113708
634,6.749159421367716
635,7.18452467387206
636,7.8249231882161085
637,8.971321986086958
638,6.617344962212088
639,8.412177358370315
640,7.4707026692261485
641,8.472579048108145
642,9.596931052856478
643,8.113058660299274
644,8.472579048108145
645,7.043183663390985
646,8.472579048108145
647,6.896589985969572
648,8.650192535954492
649,7.810481507163957
650,6.377640708945132
651,6.3781751721144895
652,9.361881878449749
653,6.32942032238652
654,8.054238462411254
655,6.617344962212088
656,8.474114184062064
657,9.008758127116664
658,7.8202373184724205
659,6.342657994996407
660,6.565044793188449
661,8.472579048108145
662,6.617344962212088
663,7.5154221126517395
664,8.472579048108145
665,8.472579048108145
666,6.617344962212088
667,6.741508504696808
668,6.378876339122784
669,9.596931052856478
670,6.617344962212088
671,8.553680617143803
672,6.380313521278993
673,7.303926519299806
674,8.537728375494694
675,6.617344962212088
676,6.617344962212088
677,8.654184895336066
678,6.3781751721144895
679,8.364320860941568
680,8.397386532554512
681,7.4717626457840645
682,8.301312672557291
683,8.471778929246527
684,7.148579940280402
685,8.471621341128277
686,8.465358016954537
687,6.68915642611963
688,8.268752804137332
689,8.974336956892737
690,6.617344962212088
691,8.338547550136532
692,8.472421459989894
693,6.617344962212088
694,9.007376711203147
695,6.3781751721144895
696,6.752582552839679
697,7.513901103867754
698,9.094489269508394
699,7.837559834072947
700,6.210418301602362
701,8.472579048108145
702,6.741508504696808
703,8.269731732887049
704,8.97399428625398
705,7.11992323400907
706,6.61863412474395
707,7.7581285670937525
708,7.820609398235214
709,6.229676133876416
710,6.617344962212088
711,7.265575218564314
712,6.745222414125099
713,8.267131345168448
714,8.795693125278197
715,8.472579048108145
716,7.4707026692261485
717,7.184807874225604
718,7.563844035538696
719,6.626120855026224
720,6.752582552839679
721,7.132545721352107
722,7.4707026692261485
723,6.3781751721144895
724,6.583596524055033
725,9.381534489938103
726,8.054238462411254
727,7.576591912360128
728,6.752582552839679
729,6.752582552839679
730,6.752582552839679
731,6.617344962212088
732,7.838000791995975
733,7.136871181498265
734,7.820226833264389
735,8.655100340484381
736,8.999713074610522
737,9.509045024682253
738,6.995334896106861
739,7.812478907388315
740,8.478025170435076
741,7.699846743652135
742,7.51449409862172
743,6.752582552839679
744,6.617344962212088
745,8.299862303363719
746,8.279335074895947
747,8.961824591170537
748,8.26259900958288
749,9.00703404056439
750,7.4707026692261485
751,9.057809725572014
752,8.472421459989894
753,7.247862472017141
754,6.617454616642735
755,7.052189993628479
756,8.974336956892737
757,6.401523229392506
758,6.378360764439692
759,7.4707026692261485
760,7.06480713116657
761,9.596931052856478
762,8.005856135106738
763,7.872155350734251
764,6.741508504696808
765,7.772886756682826
766,9.596931052856478
767,8.97399428625398
768,7.576417305844289
769,6.617344962212088
