id,price
0,1.0208370196437941
1,0.8698631594903381
2,0.9140992611142023
3,0.9018903562737666
4,0.8704710270887778
5,0.8177754282480671
6,0.9290596620075771
7,0.8727429236955554
8,0.9173030074888476
9,0.8602760067997851
10,0.8968840942808021
11,0.8410596572812976
12,0.8629973527043477
13,0.9285824628182768
14,0.9207450917767717
15,0.8858529402361179
16,0.9663662781448558
17,0.9004125441507558
18,0.8647846658929843
19,0.8161463705245877
20,0.8475784831813049
21,1.0117895052890566
22,0.8134801772768934
23,0.8967292799353215
24,0.8297727906745149
25,0.9267997379691031
26,0.9045394162874372
27,0.84313487474978
28,0.9411045625274139
29,0.9155503457777775
30,0.8513517197715716
31,0.8502300244116044
32,0.8598373016203927
33,0.8921343881258943
34,0.841033878809186
35,0.8733941531059527
36,0.8431824100055403
37,0.8498844836909898
38,0.8534133727510421
39,0.8604688405681102
40,0.8728683584513789
41,0.8374202592701462
42,0.8307399480436027
43,0.872437335769398
44,0.8323034505486487
45,0.8768849576468569
46,0.9609602444428624
47,0.9060861244420924
48,0.8680596188726678
49,0.8967922536306603
50,0.8789208378294732
51,0.8609310136462205
52,0.9150690925274809
53,0.86745412961712
54,0.9484463020885572
55,0.8538117234529551
56,0.9628751998166218
57,0.9803372928657024
58,1.009950779102156
59,0.9181261599975081
60,0.8274287084833107
61,0.8834137846957644
62,0.8370251384296121
63,0.8174138767616167
64,0.8382032823954996
65,0.8256201454706222
66,0.9201498287642962
67,0.8233615176515574
68,0.8931507132865129
69,0.8353053599569074
70,0.8413722147274383
71,0.8323719370895334
72,0.8714639575250769
73,0.8386929639503289
74,0.861755288623069
75,0.8384485789130379
76,0.8861446870483052
77,0.8667955188155105
78,0.8533175158173377
79,0.8390460871322466
80,0.9034970794824397
81,0.8569139046535169
82,0.83582438332396
83,0.9135265035301254
84,0.8433676263727573
85,0.8472443995565112
86,0.8356250901032342
87,0.930111823642982
88,0.9073188763278178
89,0.9602279835970196
90,0.9261607171369053
91,0.8351031351433732
92,0.9330975110271071
93,0.9037184115166729
94,1.0315486823896762
95,0.9126022331155749
96,0.8360220820567061
97,0.8420642836609422
98,0.8285112721404522
99,0.8789835698396589
100,0.9710412143546138
101,0.8394292382421057
102,0.8481259371506905
103,0.8828084580053569
104,0.8845390837405486
105,0.9694165092310584
106,0.8454721884910916
107,0.9081564797837823
108,0.8980654084166653
109,0.8218911142386285
110,0.9789256108546538
111,0.946906940114952
112,0.8714039399037875
113,0.901032663509729
114,0.9132405055733798
115,0.8246255580173115
116,1.0428888305403892
117,0.899872376671017
118,0.9349711897977733
119,0.8943345683304084
120,0.8875023363034019
121,0.8433918672106637
122,0.835265233411229
123,0.8717208874569288
124,0.9097369798194218
125,0.9213075718573474
126,0.8593998439672522
127,0.8819024086235703
128,0.9675150831361486
129,0.8387535567355043
130,0.8986634889621312
131,0.820437881837157
132,0.8408282644067612
133,0.8469842397632803
134,0.838221202051707
135,0.8210301538357782
136,0.9161533538166964
137,0.8381139229619868
138,0.9162787666585503
139,0.9361227526306534
140,0.8827380406601312
141,0.9148649369096056
142,0.8371462586333023
143,0.9472322185037892
144,0.9562407639911985
145,0.8251064968652161
146,0.9668752758817671
147,0.9848498598579036
148,1.0159236207330509
149,0.8797255552094435
150,0.8519492279907803
151,0.8234090529073177
152,0.9697242042800496
153,0.8466261919255383
154,1.0183707325581455
155,0.8645826202355714
156,0.8425768097981603
157,0.8353526214253382
158,0.8303274173440867
159,0.9045413877068407
160,0.830797720458159
161,0.8736422046274496
162,0.925401048120809
163,0.8871791650373985
164,0.8705255724795837
165,0.8214927635367155
166,0.9139012234978231
167,0.859454625367954
168,0.8502125796128174
169,0.8402321524430701
170,1.09668524901081
171,0.9176647327265192
172,0.824514973511345
173,0.9011050660277105
174,0.8495581203410412
175,0.8493508705652171
176,0.8781169608878324
177,0.8634900281106602
178,0.8215799155409288
179,0.9190561386524381
180,0.8683217123078686
181,0.8621922961703874
182,0.856901969862647
183,0.8533563461436071
184,0.9152660048380434
185,0.886885880591006
186,0.8574752619955474
187,0.9034612023925911
188,1.0305499811839658
189,0.860709684179259
190,0.846566174304249
191,0.8585217125529443
192,1.008696601344243
193,0.9944827392203108
194,0.8787576520332345
195,0.848981699110387
196,0.8460784641688232
197,0.8861212923239857
198,0.9830443503881015
199,0.8755956920589077
200,0.8660176941333109
201,0.840107192544667
202,1.0226724810295107
203,0.896974513923828
204,0.8372975068010424
205,0.842088424192383
206,0.8307257680459996
207,0.8701312352236047
208,0.9241403160089299
209,0.8677961317492211
210,0.8448535685317303
211,0.8551802850668422
212,0.873860540242928
213,0.9171051839683948
214,0.889068146544213
215,0.8999788042422501
216,0.8807945166001394
217,0.885153115360447
218,0.8126376463274759
219,0.891878244616226
220,0.8263759745216486
221,0.8221960920610948
222,0.8275329937215479
223,0.9179175489059717
224,0.8431709878495244
225,0.9169765441027906
226,0.8364692155406314
227,0.9151071770466289
228,0.8959306831241189
229,0.8583609133421264
230,0.9083018433926505
231,0.9154703013774468
232,0.8312302019246893
233,0.8372679886703265
234,0.8536184122599381
235,0.9583640293502952
236,0.8758928761617735
237,0.9052111468771364
238,0.8594177010944277
239,0.8404743925800936
240,0.8318558669589015
241,0.8426033690171982
242,0.8623862552445292
243,1.0000067010420493
244,0.8575355534041664
245,1.0002603633350884
246,0.8692372530413299
247,0.8815658437821474
248,0.8476238110077658
249,0.8588826945507662
250,0.842632201032196
251,0.9280605106960446
252,0.9015524980505634
253,0.8370913769261349
254,0.9420314876394574
255,0.8372084808462625
256,0.8812253004345957
257,0.9016906642076474
258,1.047578182757646
259,0.9587155199964423
260,0.8276617338936177
261,0.8389020848390909
262,0.9022496406395144
263,1.035468066173366
264,0.9443392207210213
265,0.9579256878061341
266,0.8765503642248378
267,1.0341326889040436
268,0.8404457994126202
269,0.8651112836835646
270,0.9205832323564405
271,0.8400693818128485
272,0.8570398869839996
273,0.8475784831813049
274,0.8457234073449356
275,0.907246414118433
276,0.877955041776098
277,0.855713697122524
278,0.9813501143776124
279,0.9068416771385175
280,0.87465825316311
281,0.8887414119380979
282,0.8868220010906771
283,0.8442880945996717
284,0.8397752538201407
285,0.9152709104175268
286,0.9790489384876434
287,0.8654147486234238
288,0.9702951532802203
289,0.8599619877314664
290,0.8716497243045818
291,0.8736422046274496
292,0.8974706929788488
293,0.8178284385719395
294,0.9261406525804303
295,0.8974880622227686
296,0.8695357333636047
297,0.8360987231147939
298,0.8604310949325952
299,0.8364545635232365
300,0.824102206801933
301,0.9199914104636416
302,0.8601472666277152
303,0.9069800306123401
304,0.922864680006296
305,0.8849675626768685
306,0.8364273288338471
307,0.9745621471299251
308,0.8682361303103939
309,0.9212595268043615
310,0.8753554205036592
311,0.8934000204123566
312,0.9279217071163999
313,0.8522813024187368
314,0.8380208238698698
315,0.8543761749529343
316,1.0604726186866889
317,0.8753257074352694
318,0.8714346157128536
319,0.9646118481945847
320,0.8154373309222005
321,0.8446743370298507
322,0.8561724290809577
323,0.9491214360204995
324,0.911033827868674
